,SnackId,UserId,UserName,Score,Time
169138,B0001ES9FI,A2P967PGA7M02U,poopsie,5,1202256000
169139,B0001ES9FI,A1AD0F5AOIAPJY,"Paul Southwick ""Book/Game Lover""",5,1199577600
169140,B0001ES9FI,AQ5Z3PEGNKLRE,"Charlene Ehrlich ""pootie""",5,1199059200
169141,B0001ES9FI,A3GPPCBE89T1OS,"JoAnne O'Connor ""jodie""",4,1198886400
169142,B0001ES9FI,A13KTZKISGA8U5,"Virginia Scott ""avid reader""",4,1198368000
169143,B0001ES9FI,A3BVW7VWTJKE9S,Vicki Leigh Larkowski,4,1198022400
169144,B0001ES9FI,AZC0MA726J4ZO,"Video Alex ""gr8video""",2,1197936000
169145,B0001ES9FI,A1DJLA0M9XITM2,Maria Elsayed,5,1196640000
169146,B0001ES9FI,AD8DAW0RUDQUM,disfrazao,3,1196035200
169147,B0001ES9FI,A3CRGLUUW4T1OI,A. R.,4,1195948800
169148,B0001ES9FI,AUKL1IDP55RYV,Hank,4,1195516800
169149,B0001ES9FI,A1H1H9BD763QXZ,B. Giovannangelo,5,1193702400
169150,B0001ES9FI,A8GSMHUIHK5FX,Marilyn,5,1193702400
169151,B0001ES9FI,A27PCBO62HGIWX,J. Lee,4,1193097600
169152,B0001ES9FI,A3M8T1LSL73PI4,"Dotcomgirl ""Dottie""",5,1193011200
169153,B0001ES9FI,AJTUQB3EWVQ6K,"Barbara J. Roberts ""akbj""",5,1192665600
169154,B0001ES9FI,A22X37RZIWJ3KE,Irving Levine,5,1191369600
169155,B0001ES9FI,AWPIYXSCLFRNA,M. Mcintire,5,1189296000
169156,B0001ES9FI,A377YV9ML2G9ET,"Dances with Wools ""Rebecca""",5,1189123200
169157,B0001ES9FI,A15DF0V80C6M8T,M. Hauck,5,1189123200
169158,B0001ES9FI,AN3L8GJF2IY5W,"S. Willey ""HRH at the Royal Westfield Resdence""",5,1189036800
169159,B0001ES9FI,AJ85OMZHJWLO6,"MG ""MG""",5,1186099200
169160,B0001ES9FI,A2Y63T9QTZ105B,"Red Flower ""bigmomma""",5,1182902400
169161,B0001ES9FI,A1XKGIQMJ4XOGH,Carol H. Dodd,5,1182816000
169162,B0001ES9FI,AMVT0R2JOXQ09,"A reviewer ""JC""",5,1182816000
169163,B0001ES9FI,A1QYIDY9FBN2I6,"A. K. PATTERSON ""Annie""",5,1181347200
169164,B0001ES9FI,A17VIWB5QNH6GI,"Franco ""French Roast Lover""",5,1181260800
169165,B0001ES9FI,A2T6A1P581H1R9,Pedro A. Vera,5,1180656000
169166,B0001ES9FI,AFHRON74Y82KM,"Sharon Hite ""Shar""",5,1180483200
169167,B0001ES9FI,A2GEZ75EH5IAIK,"K. Cook ""gudgolf""",4,1178928000
169168,B0001ES9FI,A13ZX6WURV7P69,Shirley Hensch,5,1174953600
169169,B0001ES9FI,A2EMHINI623ML1,Kris Mohnen,5,1173830400
169170,B0001ES9FI,A2MBJRLAGAEY34,D. Vanverseveld,5,1173571200
169171,B0001ES9FI,A1XMLLB9UY1OSI,"spanky ""cookie""",4,1173484800
169172,B0001ES9FI,A3KUTNLT0T1CZM,Keith W. Sloboda,4,1168300800
169173,B0001ES9FI,A2J05L9EY276YI,J. Gudger,3,1167782400
169174,B0001ES9FI,A2MY83NLERIWFU,D. Platzer,5,1167782400
169175,B0001ES9FI,A1DMKNIASAQB7C,David R. Smith,5,1167782400
169176,B0001ES9FI,A3H8C05RQPRPVT,"Love shopping  Amazon ""Happy Kindler""",2,1164240000
169177,B0001ES9FI,AMP9TPA49MAA4,tom,4,1163116800
169178,B0001ES9FI,AEHV9DCW6YDBG,K. Kuo,4,1160697600
169179,B0001ES9FI,A28ET9E7HY1DWN,"Cheryl Lynn Garces ""Freddy-Telephone""",5,1156982400
169180,B0001ES9FI,A1Z09TKG69NQOC,"bbqman ""bbqman""",4,1156550400
169181,B0001ES9FI,A1ATJ2IYR1VHCK,Jeff Conecoff,5,1155945600
169182,B0001ES9FI,AF7MJRGTRJ57K,Kaa Byington,5,1155859200
169183,B0001ES9FI,A1UNYQ3VWUSAN,C. Sanders,5,1155168000
169184,B0001ES9FI,AWU6KX2BRNCE6,"Norma J. Read ""Coffee Lover""",5,1155081600
169185,B0001ES9FI,A2DK24XXWGM1JP,"StitchingNut ""Rhonda""",5,1154908800
169186,B0001ES9FI,A26H27V0AFBK72,"Triker Grandma ""Triker Grandma""",5,1154217600
169187,B0001ES9FI,A347FPS9SM1E5T,Dianna Olsen,5,1153958400
169188,B0001ES9FI,A22RUSW4V6J40T,Leslie,5,1151971200
169189,B0001ES9FI,A1F0V67OODWZB3,Princess of Torts,5,1151625600
169190,B0001ES9FI,A1G4GLABIL7JWJ,"S. Alheim ""SLAlheim""",5,1151625600
169191,B0001ES9FI,ASCP0AD9DOQ3G,A. Potter,4,1141862400
169192,B0001ES9FI,A2STATKUYAMV84,Mike W. Miller,5,1140480000
169193,B0001ES9FI,A1LUAEJ3AAASMN,"Uncommon Sense ""- Remember, if 'common sense'...",3,1136764800
169194,B0001ES9FI,AMLAB9ZFNZG20,"Lpgoodbye ""GoodbyeAgain""",5,1130284800
169195,B0001ES9FI,A6SHOGP56RZLA,Jeffrey S. Alek,3,1189555200
169196,B0001ES9FI,A2ZPY0W3B4F0H7,Josephine D. Arroyo-rivera,2,1153094400
169197,B0001ES9FI,A1A4TGIQGE9795,"Warren Lamons ""THE OLD AMIGO""",5,1129075200
169198,B0001ES9FI,A1OIFLYC2MC7SU,"Beatrice E. Melanson ""Bea Melanson""",5,1122940800
169199,B0001ES9FI,A2U1LTD6LTHF2Y,steve,5,1082419200
169200,B0001ES9FI,AXRGR8PDDCZAI,"Mimi Ann ""Mommyo""",1,1140998400
169201,B0001ES9FI,A15T5HKIEZOJRV,Alice Santos,4,1128211200
169202,B0001ES9FI,AJFMYOLRWDJ46,Ele Wallace,4,1305331200
169203,B0001ES9FI,A25U26DVOHUU41,GreyJ,1,1277164800
169204,B0001ES9FI,A2S5K2N23BDI0K,B. Mansfield,2,1215820800
169205,B0001ES9FI,A2NTDV781QAVLI,Dan D. Richards,5,1197331200
169206,B0001ES9FI,AFZVLC07XD0M7,7 biker,4,1082246400
169207,B0001ES9FI,AFUXQ0EI1UC22,"C. Jesse Imbach ""Herr Chef-san""",4,1138924800
169208,B0001ES9FI,A3RTEGBR71Z2G8,"""aussiebeermatt""",4,1083456000
169209,B0001ES9FI,A1R9ENDDUT7CM0,"James H. Holt ""Coffee Lover""",5,1097366400
169210,B0001ES9FI,A2EI2T41TY2HUM,NYC Guy,3,1105574400
169211,B0001ES9FI,A31P43H3DJQX9X,"Christine M. Brennan ""royalnag""",5,1081036800
169212,B0001ES9FI,A1ZCSSCAGBCD49,"J. SPIEGEL ""Joe""",4,1142640000
169213,B0001ES9FI,A2WE1DWPQRDBFW,Scotbuff,5,1088035200
169214,B0001ES9FI,A1HB1D2J09UVSQ,"Christopher R. Swalley ""crswalls""",5,1086998400
169215,B0001ES9FI,APJK4NJMLE65U,Priscilla Pfaff,5,1082332800
169216,B0001ES9FI,A2J6HVS2S0VG4L,SGC,5,1183075200
169217,B0001ES9FI,AVF50QO50ZGRL,Arthur R. Cantarell,4,1154649600
169218,B0001ES9FI,A2H7NG3G2HK4DZ,"L. S. Muhly ""liniowa""",3,1140652800
169219,B0001ES9FI,A3VJNWCNWWMAJN,Werner Wendelberger,3,1137283200
169220,B0001ES9FI,A5P5FUZUK1NUL,critterlover,5,1124841600
169221,B0001ES9FI,A1GKJAAYBVXINQ,Jason,1,1152576000
169222,B0001ES9FI,AMQ8IZHEIRTOF,Frederick Brennan,5,1129334400
169223,B0001ES9FI,A21MRZYLC4CIRY,Croondog,1,1170115200
169224,B0001ES9FI,A3AU0A89B44Q96,"Andrew Ashton ""Senseo new age guy""",2,1129680000
169225,B0001ES9FI,A3Q976XDOJ07ZG,"Richard Stephens ""richinal""",3,1124755200
169226,B0001ES9FI,AAAFFVZC2FCG8,ME_gator,2,1171411200
169227,B0001ES9FI,A23ZRFLO4FCVXE,"Diane Houslanger ""JapaRider""",5,1089504000
169228,B0001ES9FI,A1FXBO3X9QFRGB,Happy Europeans,5,1112918400
169229,B0001ES9FI,A3OD6EQLPRMSMG,Richard C. Law,5,1129766400
169230,B0001ES9FI,A36RPP95RB1KKP,George Bennett,1,1135468800
169231,B0001ES9FI,A1IK8HY0HDL8OE,Peter,4,1081382400
169232,B0001ES9FI,A3QLBNU3RS46PR,William R. Heyer,1,1275264000
169233,B0001ES9FI,A29OC1TK1TL0W0,"He who knows, knows. ""Let Him Teach You""",5,1081728000
169234,B0001ES9FI,A38F9MPY503LSE,"L. Goodbye ""Goodbye Again""",5,1090972800
169235,B0001ES9FI,A3RH8COB0BONZW,Jada,4,1098489600
169236,B0001ES9FI,A15GIGNO8UUR9E,Henny de Gruijter,5,1091664000
169237,B0001ES9FI,A3BNGCLSAYXU3W,"Bart van Bakel ""DoubleParadise.com - Why wait...",5,1088294400
169238,B0001ES9FI,A1TL9R1YWJP7K1,John Barrett,5,1105833600
169239,B0001ES9FI,A1Y2ZL62MJFL6E,Elena Lhotka,5,1169078400
169240,B0001ES9FI,A18XTYGM2C6J24,Judith E. Buchholz,5,1168646400
169241,B0001ES9FI,A3JJOUVMIIXLFQ,L  Willis,4,1166054400
169242,B0001ES9FI,A3NKU1HH0N5H3S,Sherry Page,5,1163030400
169243,B0001ES9FI,AFGYK80SXO84D,Nathan Simmons,5,1162684800
169244,B0001ES9FI,A1ZRSU4XLI3LPG,Paul Michelson,5,1141171200
169245,B0001ES9FI,A2K3L33BC6AHQP,Elaine Riccardi,4,1122163200
169246,B0001ES9FI,A3E32UI52HINBX,"D. Dubier ""pattern0""",4,1142640000
169247,B0001ES9FI,AA65QBM49UFO5,kaveh,5,1130025600
169248,B0001ES9FI,A3U2YOTP5R6JVG,"Bruce K. Byers ""Coffee drinker and Ironic worker""",4,1111449600
169249,B0001ES9FI,A2NEN8QDXG4TZD,"R. A. Hernandez ""village idiot""",4,1316822400
169250,B0001ES9FI,A5A3C6XVDYUND,Julia A. Andrews,4,1293321600
169251,B0001ES9FI,A2II93PJ3GCCMU,Mary,5,1288656000
169252,B0001ES9FI,A2LR017WSA6ROW,Kevin E,4,1287446400
169253,B0001ES9FI,A3L36LTV6X0565,"Maggie ""Web shopper""",5,1287100800
169254,B0001ES9FI,A1A7OIHQO16ACX,Gloris Barr,5,1285545600
169255,B0001ES9FI,ADMCT8EHJ2XMS,S. Nelson,4,1211587200
169256,B0001ES9FI,A23XEUZWVI8LYK,"John Van Walsum ""Frequent flyer extrodinaire""",5,1201305600
169257,B0001ES9FI,A3CHMHGSJSQ02J,Anon. A. Non,5,1195603200
169258,B0001ES9FI,A3D1GEPWYLQSVA,Charlie Ray,5,1187827200
169259,B0001ES9FI,A3CHQ0IX11NP3M,R. Hill,5,1175558400
169260,B0001ES9FI,AAQUA7ZM3KT10,M. Draper,5,1172016000
169261,B0001ES9FI,A29COAL60SB48B,Donna Di Giacomo,5,1168732800
169262,B0001ES9FI,ASKA823BOKH6B,"Will P. Thompson ""W Thompson""",5,1167868800
169263,B0001ES9FI,AA5PW3K5HQAA4,"Edward Erwin ""coffee lover""",5,1167782400
169264,B0001ES9FI,A3QJSYU790XWYN,Mad,4,1164067200
169265,B0001ES9FI,A2EYSVK8KWWTCN,Elisabeth Springer,5,1163376000
169266,B0001ES9FI,A1QGVDSEV9OVS6,"B_Tasteful ""Swissmom""",5,1163116800
169267,B0001ES9FI,AIOWOCJ569GFF,"Grace ""grace_smith03""",5,1163030400
169268,B0001ES9FI,A1CUV38M292JOL,R. L. Jaworski,5,1162598400
169269,B0001ES9FI,A2NYEL7EH3SAT6,Raymond Dephillis,4,1162512000
169270,B0001ES9FI,A2B3W97KJXFTFL,S. Scott,4,1162512000
169271,B0001ES9FI,AOPM6VZ4FJGH3,"Kate ""..*s.u.N.s.h.i.N.e.*..""",5,1158969600
169272,B0001ES9FI,A2K5FY6WB1UNFO,J. Eason,5,1156896000
169273,B0001ES9FI,AMJWZ96H15EMJ,Lake Shopper,5,1156809600
169274,B0001ES9FI,A2SJ4VQ7H3FFS5,REITdude,4,1156464000
169275,B0001ES9FI,ANJMZ8D3ZRO8,"K. Meyer ""krazy libra""",5,1153612800
169276,B0001ES9FI,A1XJL4TP2Z03YN,M. lind,4,1153612800
169277,B0001ES9FI,A337DJ6LQ4N45S,"R. Thomas Giuli ""theman""",5,1141171200
169278,B0001ES9FI,AW7IVHH3XS2X6,Angelbeybe,5,1141171200
169279,B0001ES9FI,AF7XYRONIZFHW,N. Fahel,5,1141084800
169280,B0001ES9FI,A1BUBDAL3929XY,"M Bundeen ""Momma""",3,1140739200
169281,B0001ES9FI,A2SWHLOG76JACE,"earleybird ""GEE""",5,1140048000
169282,B0001ES9FI,AFAJ6708BY1CP,Denali Dreamer,4,1137283200
169283,B0001ES9FI,A333TTYVL30MTG,Brett Swearingen,5,1107820800
169284,B0001ES9FI,A1T7S113652XK4,Patrick,5,1346112000
169285,B0001ES9FI,A2WBBKDQE532NL,K. Beck,1,1345852800
169286,B0001ES9FI,A39ZGW2CFV97WN,"AZ Seany ""Seany""",5,1343174400
169287,B0001ES9FI,A1J2512ZJVNTDR,"David G. Jaspers ""scredsfan""",5,1337472000
169288,B0001ES9FI,A1SPZZSE72FZXQ,Franklin,5,1336348800
169289,B0001ES9FI,A3AOSL63CYGPJE,"Katherine E. Lent ""Misty Woods""",5,1336348800
169290,B0001ES9FI,A1FF22MD6MMXBZ,Malk,5,1334966400
169291,B0001ES9FI,A55HR8SGL0HBJ,Baida83,5,1332633600
169292,B0001ES9FI,A11WHJOSVKPSHH,davisg3,5,1332633600
169293,B0001ES9FI,AZ6GKWTGQU7HU,fitgal,4,1330992000
169294,B0001ES9FI,A2KZQEKUS3G02I,G. GOELZ,4,1330819200
169295,B0001ES9FI,A2OL5WLCNZVD9K,nonpareil,4,1326758400
169296,B0001ES9FI,A1AGEUYQJCGC46,Reno,4,1322438400
169297,B0001ES9FI,AT2WVBI439XL1,"Melinda McIntyre ""M. McIntyre""",5,1319587200
169298,B0001ES9FI,A21ZYN1MDJEPXA,SJP,5,1318896000
169299,B0001ES9FI,A33C9D8EM0IGB3,Francis Mcmaster,4,1317081600
169300,B0001ES9FI,A2M98NPVGQX2GK,Camille,5,1307491200
169301,B0001ES9FI,A1NBZSX3MW4BL0,Dixie Deb,5,1306800000
169302,B0001ES9FI,A47T6NPKW8NCF,smallonetwo,5,1301443200
169303,B0001ES9FI,A253AU839RKSFK,Jason M. Birnbaum,4,1300752000
169304,B0001ES9FI,A1L4CEXV8CHYHA,Elias,5,1300060800
169305,B0001ES9FI,A3SZ9ZK03PIYK8,Joan A. Miller,5,1271116800
169306,B0001ES9FI,A3D972E1KXU2UM,Dorothy C. Brault,5,1267574400
169307,B0001ES9FI,A3NEAZISIVCDT4,V. C. Audion Co,5,1265414400
171103,7310172001,AU2LNDRGFOS8J,"Janice Garner ""jg""",5,1309046400
171104,7310172001,A3RRSB7FFM07ZU,Mercy,5,1308787200
171105,7310172001,AFH6TT0SWN59L,"W. Gates ""RoeWill""",5,1308787200
171106,7310172001,ALAA0P3GK1VBR,M. Kresge,5,1308528000
171107,7310172001,A3EKHSRZKXRIFK,Rosebud,5,1307318400
171108,7310172001,A12MGOJOF9FY8P,"R. Avolio ""Goose""",5,1307059200
171109,7310172001,A2KJO9EPX17ZXE,Musical E,5,1305849600
171110,7310172001,A3XT9UO2Z8IKZ,K. Bonnar,5,1305331200
171111,7310172001,A1FZ2I81RT0AUX,August Luna,5,1304553600
171112,7310172001,A3HU1E3N2G9PF0,"M. Collins ""askdoglady.com""",5,1303948800
171113,7310172001,A3W35OAAB4XNX9,Maryann Aniela Royster,5,1303862400
171114,7310172001,A2Z7T96L8XQKOG,S. Zmek,5,1303516800
171115,7310172001,A2G1LRD120SJPC,K. Hill,5,1303171200
171116,7310172001,A2QXPFTACXWV1I,Ellie at Round Pond,5,1302825600
171117,7310172001,A18UVHCREY2RE2,Rob R.,5,1300492800
171118,7310172001,A2EUY9REPJ0XR4,canoble,5,1299628800
171119,7310172001,A2H3SATAEPFUDW,C.J.,5,1298592000
171120,7310172001,A4Z0JCSDTQZ88,"J. Jarrett ""PhD. Doctoral Student""",5,1298505600
171121,7310172001,AF44MU313L704,"H. Ernst ""her_nst""",5,1298332800
171122,7310172001,AYS3F0L3VFP6G,Regan,5,1297900800
171123,7310172001,AFDTV642ZGJ8S,Amanda R Dodge,5,1297728000
171124,7310172001,A32TR272T1PFE1,Mr. Gibbs,5,1296864000
171125,7310172001,A3JDAZ5YVHY15U,Shadow and Blue,5,1296086400
171126,7310172001,AS8WFSJTEPKX0,"Mr. David S. Lee ""CaliforniaLee""",5,1291507200
171127,7310172001,A371B3Z09W4GT5,Stardreamers,5,1287532800
171128,7310172001,A21N1PT1A908KW,"Olechkin ""Olechkin""",5,1285545600
171129,7310172001,A29JUMRL1US6YP,HTBK,5,1278288000
171130,7310172001,A24CFW43ZERCSU,"D. E. Russo ""D Russo  Animal lover""",5,1276646400
171131,7310172001,A296N1BPL2LBAA,M. Israelson,5,1276560000
171132,7310172001,A3CEN1KNU51AD0,"Donald W. Perreault ""DonPerreaultJr""",5,1274572800
171133,7310172001,A3G8C334EDZPP7,Anna,5,1274400000
171134,7310172001,AQHATKEPH80P0,Marie Stevens,5,1271203200
171135,7310172001,A1WKFVJCSW1OW6,R. Chan,5,1270425600
171136,7310172001,A38H80FBUIF8I3,"Bryan Kelly ""bk""",5,1269302400
171137,7310172001,A13LAE0YTXA11B,"Dita Vyslouzilova ""dita""",5,1269216000
171138,7310172001,A13MS1JQG2ADOJ,C. Perrone,5,1265760000
171139,7310172001,ADXXVGRCGQQUO,Richard Pearlstein,5,1264377600
171140,7310172001,AZ40270J4JBZN,"Zhinka Chunmee ""gamer from way back in the 70's""",5,1264291200
171141,7310172001,A2ZO1AYFVQYG44,"Cindy Rellie ""Rellie""",5,1254960000
171142,7310172001,A2SWO60IW01VPX,Sam,5,1252022400
171143,7310172001,A1V5MY8V9AWUQB,"Cheryl Sapper ""champagne girl""",5,1244764800
171144,7310172001,A1L8DNQYY69L2Z,R. Flores,5,1243728000
171145,7310172001,A38AN6ZRMHV6EU,Carole S. Stabile,5,1243382400
171146,7310172001,A5F2CS558RBDA,Michael W. Riley,5,1242259200
171147,7310172001,A3TFTWTG2CC1GA,J. Umphress,5,1240272000
171148,7310172001,A16QUDK9MXGT58,Sharon Mesker,5,1236643200
171149,7310172001,AN6G00SYXBOV3,J. Beranek,5,1235433600
171150,7310172001,A25THJL7YWYDNF,S. Rosenberg,5,1235260800
171151,7310172001,AJD41FBJD9010,"N. Ferguson ""Two, Daisy, Hannah, and Kitten""",5,1233360000
171152,7310172001,AJD41FBJD9010,"N. Ferguson ""Two, Daisy, Hannah, and Kitten""",5,1233360000
171153,7310172001,AJD41FBJD9010,"N. Ferguson ""Two, Daisy, Hannah, and Kitten""",5,1233360000
171154,7310172001,A2GD3MQQZC4UT7,"Betsy T. ""sunnymom""",5,1233014400
171155,7310172001,A9WRBX9150HCU,LEI E,5,1232323200
171156,7310172001,A1K5FEDJ9WI5KV,Polar Bear Lover,5,1232236800
171157,7310172001,A223KNNTFHHIM7,Silkworm,5,1232150400
171158,7310172001,A16GY2RCF410DT,LB,5,1231718400
171159,7310172001,A74C7IARQEM1R,stucker,5,1230076800
171160,7310172001,AFXMWPNS1BLU4,H. Sandler,5,1229385600
171161,7310172001,AXLTYZSZ49Y70,Valarine Thomas,5,1223769600
171162,7310172001,A39FLPUWTNESK0,Roy Levow,5,1222732800
171163,7310172001,A28UDMHG53LMJ1,MikeC,4,1222214400
171164,7310172001,A1DIS7PF5AA5V2,"MeeMaa ""Gramma""",5,1217548800
171165,7310172001,AOLDDV8Y96TSB,Debbie,5,1213142400
171166,7310172001,A2R8ON13MVA57,Nanci M. Shea,5,1200700800
171167,7310172001,A22SDYPN7DWQ97,"JD ""JD""",5,1199577600
171168,7310172001,A5YACGTYAZKAL,M. Haagenstad,5,1194134400
171169,7310172001,A1KL5NHQ6FOQ3K,"C. Kassl ""Labaroo""",5,1191974400
171170,7310172001,A2UUO1GEFLV9H8,Puff,5,1191715200
171171,7310172001,A3H1V2E2O81536,"observer ""Al""",5,1190332800
171172,7310172001,A14YBOI1XSJ0UP,"Flyer16 ""Flyer16""",5,1184889600
171173,7310172001,AE9ZBY7WW3LIQ,W. K. Ota,4,1182902400
171174,7310172001,A11Q5CEJES1CCM,Dover Dame,5,1178668800
171175,7310172001,A1U6XG3OMP5S62,B. Payne,5,1174521600
171176,7310172001,AI6BIBH6R1JBR,Surela,5,1279670400
171177,7310172001,A31PX9L81BQ6ZS,Howard B,5,1314489600
171178,7310172001,A479H261D2695,S. Berry,4,1239321600
171179,7310172001,A2WDF9UM0M1VAD,susan m. kaitz,1,1317859200
171180,7310172001,A1EJ7AF4H919CL,sunny,3,1278374400
171181,7310172001,ANW9G620WDPVE,"Kay M ""kay""",2,1237334400
171182,7310172001,AE9ZBY7WW3LIQ,W. K. Ota,1,1219363200
171183,7310172001,A2QHCF0OYJ2N33,Jackie,3,1245456000
171184,7310172001,A21F5EJGLBH2QL,G. Speciale,5,1189209600
171185,7310172001,A12OC9ZA779927,"Nancy Watts ""Nan Watts""",2,1134172800
171186,7310172001,A1R87YSXT4SDS4,Robert J. Ruddy,5,1139270400
171187,7310172001,AHFT1TU6FEFQ8,Howard S. Frierman,5,1171411200
171188,7310172001,AJD41FBJD9010,"N. Ferguson ""Two, Daisy, Hannah, and Kitten""",5,1233360000
171189,7310172001,A3D0PV8Y6577NN,D. Gilbert,3,1307491200
171190,7310172001,A1BMOH6U3TG99J,TTO,3,1333584000
171191,7310172001,A184K5PFSEL337,J. Yu,5,1279670400
171192,7310172001,A2YYTZDZD7V7MX,Edeltraud E. Daley,5,1263686400
171193,7310172001,A3RPJGRMYTU59U,Joseph J. Rinaldi,5,1347235200
171194,7310172001,A34BRSDS9MJXTZ,P. Neely,4,1327881600
171195,7310172001,ABEIRM40JQHHN,JAH,5,1312156800
171196,7310172001,A1E0TDGRVZKCWK,EskimoDog,5,1309910400
171197,7310172001,A2EDWI5EGP4V9N,sharkychick,4,1290988800
171198,7310172001,A143HKSYU2FQP0,Diane Mathis,4,1271808000
171199,7310172001,A21D27EKHICKY3,C. Mayer,5,1262822400
171200,7310172001,A2EMJYWOXVQGIN,"K. Rainey ""Kathy R""",5,1257552000
171201,7310172001,A16J84BXTPH30,"J. Guyette ""Cranky J""",5,1256947200
171202,7310172001,A2EIKJ2XFU6J9T,Wayne in Indy,4,1250380800
171203,7310172001,AIBHCBMBC8Z66,hazmat,5,1346112000
171204,7310172001,A3TFIDKZC95ZK7,Norge,5,1336953600
171205,7310172001,A129LFK27JMYB3,"Sandy ""Sandy""",5,1334880000
171206,7310172001,A263978BIOCRZV,Dan Detwiler,4,1316736000
171207,7310172001,A2RZCYP0F964WQ,Kermit,5,1292630400
171208,7310172001,AMG0MU63Y2KUC,"Robert L. Jackson ""Bobby J""",5,1285718400
171209,7310172001,AJ1CE24O54TFM,T. Scruggs,5,1283212800
171210,7310172001,A27RU85KTI2QJ1,J. Farrell,4,1277078400
171211,7310172001,A2PHHYUZMCR40S,"S. Israelson ""sunnyi49""",5,1276387200
171212,7310172001,A22FICU3LCG2J1,C. Knapp,4,1275523200
171213,7310172001,A1LQV0PSM04DWI,B. Feuerstein,4,1274313600
171214,7310172001,A2EPLEYMTHVVKV,de Nino,5,1273795200
171215,7310172001,A3084RD2YNXRXJ,John L. Gonzales,5,1267574400
171216,7310172001,A91JPGSIDEIU,Cynthia H. Stroud,5,1259971200
171217,7310172001,A2PFZAO76694BS,Scarlet Hawthorne,5,1252368000
171218,7310172001,A1CXAB1MM2RJ3J,"Rocksister ""tee""",5,1246838400
171219,7310172001,A265LZUGGVNVIV,Sandra,5,1246665600
171220,7310172001,A3KRU58D2MSDE2,"Constance, loves dogs & books, in no particul...",4,1241827200
171221,7310172001,A1CV6GLAPUIP80,Reader Rabbit,4,1233619200
171222,7310172001,AJD41FBJD9010,"N. Ferguson ""Two, Daisy, Hannah, and Kitten""",5,1233360000
171223,7310172001,AK0CENM3LUM28,Ana Mardoll,5,1222732800
171224,7310172001,A314APAWYQFKBJ,"Diana Hersholt ""dog lover""",5,1104796800
171225,7310172001,A36VWAW5CGT0QC,c.j.,3,1309651200
171226,7310172001,A1JTZ9K2RZKAA4,B. Conrad,5,1167868800
171227,7310172001,AJD41FBJD9010,"N. Ferguson ""Two, Daisy, Hannah, and Kitten""",5,1233360000
171228,7310172001,A3SSEJ8IEM4YGW,Seagaul,5,1351209600
171229,7310172001,AUINI96NMGXUI,Kkrys23,5,1351209600
171230,7310172001,ATUYEDUIBZ5MI,Lori,5,1350950400
171231,7310172001,A3KXPLKL5EPJX,Judith M Dell,5,1350777600
171232,7310172001,A1YHXGV6GC51IM,"Americangirl ""TRUTH SETS YOU FREE""",5,1349568000
171233,7310172001,AV9UMFR3N7BHV,Lila,5,1348444800
171234,7310172001,A1UBDD8KG6Q23J,"Dyetlady ""Sunny""",5,1348358400
171235,7310172001,A1MUUZGK1WA6I6,tester88,4,1348012800
171236,7310172001,AJ6QSIPKRWTG3,Marsha Moore McKeever,5,1347840000
171237,7310172001,A371KZ5U8RQ5PL,rpatter,5,1347580800
171238,7310172001,AFGHXL0I9BYXD,"diana ""Peace!""",4,1346889600
171239,7310172001,A2JCG7KT8HRSUJ,B. Le,5,1346716800
171240,7310172001,ACBK6OXAMOHTE,Andrew Fox,5,1345248000
171241,7310172001,A12L1NY994GXSF,Dawn Rene,5,1343001600
171242,7310172001,A3P5V207OED3JS,"I. Wong ""Y Square designs""",5,1342915200
171243,7310172001,ASST51ORV4IEK,Deborah Dean,5,1342483200
171244,7310172001,A3KIRC8DQF0Y9Q,David Zhang,5,1342137600
171245,7310172001,A26DDK7ACX8QKK,Donna C. Bondioli,5,1340928000
171246,7310172001,A30M06JH5R1831,JAE,5,1340409600
171247,7310172001,A1KJH57UFCFUN0,Rocco &amp; Lola,5,1340323200
171248,7310172001,A25HD3SZ9HFODY,Jane,5,1340323200
171249,7310172001,ARYMKWDYJM1TG,mom,3,1340236800
171250,7310172001,A19J97YZF9IR5K,seapearl,5,1339632000
171251,7310172001,A272NYWBBGVAEO,P. Shih,5,1339459200
171252,7310172001,A3DLTQQJFTPURF,uplayhard2,5,1338422400
171253,7310172001,A3MU6WPG4R7XIB,"Elinor Stickney ""mystery lover""",5,1337644800
171254,7310172001,A31NOOFT502ZH9,Len37,5,1336867200
171255,7310172001,A2CRE3753UMKEK,sassafrass66,5,1336435200
171256,7310172001,A2EZW83S9IZFIH,tghiorso,5,1336089600
171257,7310172001,A26LQTZXVRIH87,Alex C,5,1335398400
171258,7310172001,A58VYTDIZJM77,Tamster,4,1334707200
171259,7310172001,A2TKAV768UGP49,Cynder,4,1332028800
171260,7310172001,A7161PRO2YD3T,Ann-M,5,1331683200
171261,7310172001,A2RAHVQXI12VGA,BeGreen,5,1329868800
171262,7310172001,A2DE6B05NCDRK3,hemihappy,5,1327276800
171263,7310172001,A2O65R7YQNOR3C,Abby and Zoe,5,1326412800
171264,7310172001,A186Y1BDGRGAOQ,Coinsign,5,1325721600
171265,7310172001,A37IG6KAHNLQAX,IG's,5,1325203200
171266,7310172001,AYJO0BRLZV97N,Christopher Thornton,5,1323820800
171267,7310172001,A2VO25MGV2JZP4,Paul Latchaw,5,1321920000
171268,7310172001,AZ7GJ72KEZTB9,Starling,5,1321833600
171269,7310172001,A1WZWIME0UDS0M,mischasays,5,1321660800
171270,7310172001,A2LN4UD395G2B6,Chwychuro,5,1320192000
